0.000,2848.800
1.000,2794.877
2.000,2672.452
3.000,2582.669
4.000,2575.379
5.000,2561.163
6.000,2550.634
7.000,2539.652
8.000,2524.372
9.000,2517.524
10.000,2504.661
11.000,2479.104
12.000,2460.462
13.000,2447.086
14.000,2429.215
15.000,2412.891
16.000,2396.628
17.000,2379.912
18.000,2363.726
19.000,2348.917
20.000,2331.340
21.000,2314.939
22.000,2298.905
23.000,2283.753
24.000,2270.274
25.000,2252.068
26.000,2237.883
27.000,2220.527
28.000,2204.492
29.000,2189.114
30.000,2173.462
31.000,2163.750
32.000,2148.743
33.000,2129.112
34.000,2113.083
35.000,2099.136
36.000,2087.236
37.000,2079.844
38.000,2078.220
39.000,2056.457
40.000,2043.950
41.000,2029.135
42.000,2008.940
43.000,1997.648
44.000,1988.352
45.000,1975.133
46.000,1957.094
47.000,1942.566
48.000,1926.998
49.000,1927.959
50.000,1907.471
51.000,1891.734
52.000,1878.943
53.000,1864.537
54.000,1848.974
55.000,1836.491
56.000,1821.163
57.000,1807.882
58.000,1793.905
59.000,1780.590
60.000,1767.137
61.000,1753.143
62.000,1740.700
63.000,1726.170
64.000,1713.499
65.000,1699.601
66.000,1686.750
67.000,1676.320
68.000,1663.364
69.000,1658.352
70.000,1636.065
71.000,1623.026
72.000,1617.099
73.000,1595.959
74.000,1595.596
75.000,1572.327
76.000,1557.972
77.000,1543.952
78.000,1534.451
79.000,1518.676
80.000,1506.498
81.000,1498.011
82.000,1485.595
83.000,1470.514
84.000,1456.537
85.000,1445.342
86.000,1432.095
87.000,1420.920
88.000,1408.632
89.000,1395.854
90.000,1385.440
91.000,1373.715
92.000,1363.196
93.000,1347.581
94.000,1342.153
95.000,1328.632
96.000,1318.000
97.000,1304.607
98.000,1290.379
99.000,1279.205
100.000,1267.262
101.000,1256.139
102.000,1241.241
103.000,1232.103
104.000,1220.475
105.000,1214.915
106.000,1213.658
107.000,1211.288
108.000,1193.007
109.000,1187.792
110.000,1172.764
111.000,1159.537
112.000,1146.068
113.000,1139.691
114.000,1123.374
115.000,1111.558
116.000,1099.357
117.000,1089.949
118.000,1084.327
119.000,1065.074
120.000,1056.848
121.000,1043.385
122.000,1032.423
123.000,1024.148
124.000,1011.444
125.000,1011.023
