0.000,2502.576
1.000,1790.933
2.000,1303.856
3.000,988.797
4.000,795.211
5.000,663.565
6.000,568.688
7.000,494.080
8.000,432.157
9.000,377.203
10.000,321.858
11.000,276.977
12.000,239.201
13.000,209.025
14.000,184.220
15.000,162.429
16.000,144.049
17.000,129.834
18.000,116.195
19.000,103.769
20.000,93.027
21.000,83.818
22.000,76.778
23.000,68.459
24.000,61.399
25.000,55.809
26.000,51.148
27.000,46.351
28.000,42.496
29.000,39.042
30.000,35.926
31.000,33.264
32.000,30.773
33.000,28.624
34.000,26.491
35.000,24.689
36.000,22.942
37.000,21.813
38.000,20.279
39.000,19.494
40.000,17.916
41.000,18.350
42.000,16.317
43.000,15.808
44.000,15.076
45.000,14.591
46.000,13.564
47.000,13.831
48.000,12.283
49.000,11.453
50.000,10.907
51.000,10.488
52.000,10.014
53.000,9.529
54.000,9.094
55.000,8.849
56.000,8.360
57.000,8.280
58.000,7.571
59.000,7.147
60.000,7.073
61.000,6.297
62.000,6.737
63.000,6.283
64.000,5.930
65.000,5.799
66.000,5.881
67.000,5.992
68.000,5.564
69.000,5.150
70.000,4.681
71.000,4.528
72.000,4.851
73.000,4.609
74.000,5.662
75.000,5.151
76.000,5.635
77.000,4.425
78.000,4.179
79.000,4.215
80.000,4.774
81.000,5.181
82.000,4.175
83.000,4.151
84.000,4.513
85.000,4.280
86.000,4.042
87.000,4.503
88.000,4.125
89.000,3.784
90.000,4.657
91.000,4.045
92.000,5.238
93.000,4.946
94.000,3.879
95.000,3.751
96.000,3.683
97.000,4.083
98.000,4.128
99.000,3.960
100.000,3.900
101.000,3.572
102.000,5.501
103.000,4.919
104.000,4.326
105.000,3.753
106.000,3.768
107.000,3.217
108.000,4.064
109.000,3.603
110.000,4.285
111.000,3.850
112.000,3.481
113.000,3.250
114.000,3.382
115.000,3.251
116.000,4.454
117.000,3.450
118.000,4.093
119.000,3.470
120.000,3.907
121.000,3.373
122.000,4.098
123.000,3.520
124.000,3.443
125.000,3.580
126.000,3.377
127.000,3.908
128.000,3.300
129.000,3.917
130.000,3.646
131.000,3.683
132.000,3.339
133.000,3.878
134.000,3.216
135.000,3.080
136.000,3.546
137.000,3.484
138.000,3.746
139.000,3.368
140.000,3.202
141.000,3.281
142.000,3.225
143.000,3.190
144.000,5.468
145.000,3.944
146.000,3.250
147.000,3.335
148.000,3.124
149.000,3.378
150.000,3.551
151.000,3.979
152.000,3.621
153.000,3.656
154.000,3.920
155.000,3.920
156.000,3.706
157.000,3.726
158.000,3.716
159.000,3.479
160.000,3.853
161.000,3.871
162.000,3.321
163.000,3.050
164.000,3.213
165.000,3.490
166.000,3.414
167.000,3.947
168.000,3.790
169.000,3.901
170.000,3.394
171.000,3.297
172.000,3.115
173.000,3.478
174.000,4.216
175.000,2.975
176.000,2.861
177.000,3.219
178.000,3.584
179.000,3.265
180.000,2.909
181.000,2.764
182.000,2.932
183.000,3.470
184.000,3.651
185.000,2.939
186.000,2.868
187.000,2.696
188.000,2.727
189.000,3.266
190.000,3.561
191.000,2.573
192.000,2.534
193.000,2.814
194.000,3.002
195.000,3.138
196.000,3.084
197.000,3.418
198.000,3.006
199.000,2.785
200.000,2.484
201.000,2.921
202.000,3.266
203.000,3.159
204.000,2.744
205.000,2.769
206.000,3.307
207.000,3.205
208.000,2.899
209.000,2.794
210.000,2.707
211.000,2.666
212.000,2.635
213.000,3.105
214.000,2.895
215.000,2.966
216.000,2.388
217.000,2.870
218.000,2.714
219.000,2.746
220.000,2.093
221.000,2.638
222.000,2.597
223.000,1.992
224.000,2.163
225.000,2.295
226.000,2.315
227.000,1.986
228.000,2.462
229.000,1.851
230.000,2.421
231.000,2.602
232.000,2.248
233.000,2.308
234.000,2.491
235.000,2.392
236.000,2.294
237.000,2.164
238.000,2.441
239.000,2.355
240.000,1.798
241.000,2.062
242.000,3.547
243.000,2.446
244.000,2.071
245.000,2.098
246.000,1.570
247.000,1.997
248.000,2.296
249.000,2.793
250.000,2.006
251.000,2.212
252.000,1.924
253.000,1.950
254.000,1.717
255.000,1.840
256.000,1.974
257.000,1.868
258.000,2.102
259.000,1.656
260.000,1.811
261.000,1.627
262.000,2.199
263.000,2.258
264.000,2.094
265.000,2.612
266.000,1.929
267.000,2.372
268.000,1.780
269.000,2.917
270.000,1.682
271.000,2.162
272.000,1.510
273.000,1.542
274.000,1.946
275.000,2.002
276.000,2.899
277.000,1.982
278.000,2.163
279.000,1.758
280.000,1.534
281.000,1.908
282.000,1.852
283.000,2.586
284.000,1.696
285.000,1.810
286.000,1.906
287.000,1.703
288.000,2.317
289.000,1.980
290.000,1.676
291.000,1.787
292.000,1.910
293.000,1.595
294.000,2.024
295.000,2.387
296.000,1.964
297.000,1.964
298.000,1.555
299.000,1.583
300.000,1.423
301.000,2.522
302.000,1.865
303.000,1.472
304.000,1.617
305.000,1.790
306.000,2.207
307.000,1.864
308.000,1.637
309.000,2.104
310.000,3.493
311.000,1.612
312.000,1.691
313.000,1.516
314.000,1.637
315.000,1.547
316.000,2.132
317.000,2.806
318.000,2.357
319.000,1.669
320.000,1.535
321.000,2.305
322.000,1.583
323.000,1.635
324.000,1.993
325.000,1.887
326.000,1.717
327.000,2.200
328.000,1.976
329.000,1.821
330.000,1.629
331.000,1.928
332.000,1.624
333.000,1.559
334.000,1.664
335.000,2.474
336.000,1.896
337.000,1.801
338.000,1.716
339.000,1.382
340.000,1.993
341.000,1.950
342.000,1.800
343.000,3.618
344.000,1.673
345.000,1.504
346.000,1.923
347.000,1.800
348.000,1.840
349.000,1.651
350.000,3.068
351.000,2.280
352.000,2.214
353.000,1.734
354.000,1.778
355.000,2.023
356.000,1.709
357.000,1.856
358.000,1.815
359.000,2.169
360.000,2.540
361.000,2.124
362.000,1.567
363.000,1.637
364.000,1.673
365.000,1.840
366.000,1.812
367.000,1.877
368.000,1.795
369.000,2.137
370.000,1.972
371.000,2.088
372.000,1.735
373.000,2.385
