-3.968,-54.312,-52.815
-3.994,-54.312,-53.157
-4.023,-54.312,-53.523
-4.051,-54.312,-53.895
-4.079,-54.312,-54.255
-4.105,-54.371,-54.586
-4.127,-54.432,-54.875
-4.144,-54.478,-55.109
-4.155,-54.508,-55.277
-4.158,-54.517,-55.370
-4.152,-54.517,-55.375
-4.136,-54.517,-55.283
-4.112,-54.517,-55.093
-4.081,-54.517,-54.810
-4.045,-54.517,-54.440
-4.005,-54.517,-53.991
-3.963,-54.517,-53.475
-3.921,-54.415,-52.906
-3.880,-54.282,-52.304
-3.842,-53.946,-51.696
-3.809,-53.652,-51.112
-3.782,-53.412,-50.586
-3.761,-53.223,-50.134
-3.744,-53.078,-49.763
-3.732,-52.970,-49.469
-3.724,-52.892,-49.245
-3.718,-52.839,-49.080
-3.714,-52.804,-48.963
-3.711,-52.780,-48.880
-3.709,-52.761,-48.820
-3.707,-52.740,-48.767
-3.704,-52.712,-48.711
-3.700,-52.676,-48.645
-3.695,-52.634,-48.568
-3.690,-52.586,-48.478
-3.684,-52.533,-48.379
-3.678,-52.477,-48.270
-3.672,-52.419,-48.155
-3.665,-52.360,-48.035
-3.659,-52.300,-47.911
-3.652,-52.240,-47.787
-3.646,-52.182,-47.663
-3.639,-52.122,-47.538
-3.632,-52.059,-47.408
-3.624,-51.988,-47.268
-3.615,-51.907,-47.111
-3.605,-51.813,-46.933
-3.593,-51.704,-46.726
-3.579,-51.575,-46.485
-3.562,-51.425,-46.204
-3.543,-51.250,-45.875
-3.521,-51.049,-45.499
-3.498,-50.836,-45.088
-3.476,-50.631,-44.671
-3.456,-50.451,-44.278
-3.442,-50.314,-43.945
-3.434,-50.239,-43.704
-3.434,-50.239,-43.590
-3.445,-50.239,-43.638
-3.468,-50.239,-43.884
-3.506,-50.239,-44.367
-3.559,-50.239,-45.122
-3.624,-50.239,-46.132
-3.697,-50.412,-47.343
-3.773,-50.621,-48.668
-3.849,-50.849,-50.005
-3.919,-51.139,-51.255
-3.981,-51.391,-52.336
-4.029,-51.588,-53.194
-4.059,-51.735,-53.797
-4.067,-51.776,-54.123
-4.050,-51.776,-54.156
-4.012,-51.776,-53.906
-3.957,-51.776,-53.391
-3.890,-51.776,-52.629
-3.816,-51.637,-51.641
-3.739,-51.427,-50.470
-3.665,-51.219,-49.184
-3.597,-50.941,-47.885
-3.541,-50.710,-46.692
-3.501,-50.546,-45.722
-3.481,-50.464,-45.062
-3.479,-50.454,-44.723
-3.491,-50.454,-44.669
-3.514,-50.454,-44.857
-3.544,-50.454,-45.237
-3.579,-50.454,-45.758
-3.615,-50.454,-46.359
-3.648,-50.454,-46.977
-3.675,-50.454,-47.545
-3.693,-50.494,-47.998
-3.699,-50.511,-48.281
-3.695,-50.511,-48.383
-3.684,-50.511,-48.321
-3.667,-50.511,-48.127
-3.647,-50.511,-47.840
-3.627,-50.511,-47.500
-3.608,-50.511,-47.153
-3.594,-50.511,-46.846
-3.587,-50.511,-46.625
-3.589,-50.511,-46.537
-3.602,-50.511,-46.619
-3.623,-50.511,-46.864
-3.648,-50.511,-47.232
-3.674,-50.511,-47.670
-3.698,-50.511,-48.114
-3.716,-50.557,-48.502
-3.724,-50.580,-48.769
-3.719,-50.580,-48.850
-3.697,-50.580,-48.682
-3.655,-50.580,-48.194
-3.590,-50.580,-47.321
-3.506,-50.530,-46.064
-3.407,-49.997,-44.486
-3.299,-48.986,-42.711
-3.185,-47.911,-40.891
-3.070,-46.821,-39.158
-2.959,-45.760,-37.565
-2.857,-44.769,-36.158
-2.767,-43.903,-35.029
-2.696,-43.205,-34.168
-2.646,-42.711,-33.560
-2.616,-42.412,-33.170
-2.602,-42.283,-32.959
-2.604,-42.283,-32.895
-2.617,-42.283,-32.950
-2.640,-42.283,-33.100
-2.669,-42.283,-33.322
-2.702,-42.283,-33.596
-2.737,-42.283,-33.900
-2.770,-42.283,-34.212
-2.800,-42.283,-34.510
-2.826,-42.348,-34.784
-2.849,-42.411,-35.033
-2.869,-42.465,-35.254
-2.886,-42.512,-35.450
-2.901,-42.552,-35.620
-2.913,-42.585,-35.768
-2.923,-42.614,-35.894
-2.932,-42.637,-36.001
-2.939,-42.657,-36.092
-2.945,-42.673,-36.168
-2.950,-42.686,-36.230
-2.953,-42.695,-36.277
-2.955,-42.700,-36.309
-2.955,-42.702,-36.325
-2.954,-42.702,-36.323
-2.952,-42.702,-36.303
-2.947,-42.702,-36.263
-2.941,-42.702,-36.204
-2.933,-42.702,-36.125
-2.923,-42.702,-36.023
-2.909,-42.702,-35.890
-2.891,-42.702,-35.714
-2.867,-42.702,-35.482
-2.835,-42.702,-35.184
-2.794,-42.702,-34.809
-2.742,-42.666,-34.351
-2.679,-42.493,-33.806
-2.603,-42.284,-33.171
-2.512,-41.390,-32.445
-2.407,-40.337,-31.631
-2.292,-39.187,-30.759
-2.175,-38.003,-29.867
-2.062,-36.853,-28.993
-1.960,-35.811,-28.183
-1.875,-34.944,-27.491
-1.816,-34.326,-26.972
-1.787,-34.032,-26.681
-1.797,-34.032,-26.665
-1.851,-34.032,-26.966
-1.954,-34.032,-27.602
-2.096,-34.330,-28.527
-2.267,-34.906,-29.683
-2.454,-35.738,-31.028
-2.647,-36.746,-32.532
-2.833,-37.833,-34.170
-3.001,-38.890,-35.896
-3.140,-39.818,-37.590
-3.237,-40.489,-39.002
-3.281,-40.803,-39.987
-3.265,-40.803,-40.279
-3.194,-40.803,-39.809
-3.081,-40.803,-38.696
-2.935,-40.404,-37.138
-2.768,-39.790,-35.365
-2.589,-38.973,-33.650
-2.410,-38.027,-32.076
-2.242,-37.043,-30.664
-2.094,-36.120,-29.427
-1.978,-35.348,-28.418
-1.902,-34.836,-27.704
-1.863,-34.569,-27.296
-1.857,-34.526,-27.157
-1.879,-34.526,-27.242
-1.924,-34.526,-27.508
-1.987,-34.526,-27.918
-2.063,-34.543,-28.437
-2.148,-34.776,-29.032
-2.237,-35.020,-29.672
-2.325,-35.353,-30.327
-2.408,-35.693,-30.968
-2.485,-36.034,-31.586
-2.555,-36.390,-32.175
-2.620,-36.715,-32.735
-2.679,-37.025,-33.264
-2.732,-37.325,-33.758
-2.778,-37.589,-34.215
-2.818,-37.818,-34.629
-2.852,-38.010,-34.995
-2.879,-38.178,-35.309
-2.900,-38.308,-35.564
-2.914,-38.398,-35.756
-2.922,-38.447,-35.882
-2.923,-38.456,-35.937
-2.918,-38.456,-35.920
-2.906,-38.456,-35.832
-2.888,-38.456,-35.672
-2.863,-38.456,-35.443
-2.831,-38.456,-35.148
-2.793,-38.456,-34.793
