0.429,10.303,-7.861
0.424,10.303,-8.718
0.401,10.303,-8.830
0.364,10.303,-10.973
0.318,10.303,-11.268
0.269,10.303,-11.220
0.221,10.281,-11.684
0.179,10.167,-11.898
0.149,10.084,-12.130
0.135,10.047,-12.320
0.143,10.047,-12.448
0.175,10.047,-12.508
0.228,10.047,-12.282
0.296,10.047,-12.125
0.373,10.149,-10.531
0.454,10.404,-6.081
0.533,10.776,-5.093
0.604,11.221,-0.533
0.661,11.582,-2.026
0.700,11.827,-0.812
0.714,11.920,-0.528
0.699,11.920,-0.812
0.659,11.920,-2.895
0.598,11.920,-0.812
0.521,11.920,-8.825
0.434,11.700,-3.474
0.340,11.443,-10.796
0.245,11.087,-11.438
0.153,10.711,-11.438
0.070,10.330,-11.450
0.000,9.979,-11.539
-0.053,9.715,-11.789
-0.088,9.536,-12.151
-0.107,9.428,-12.500
-0.110,9.408,-12.761
-0.099,9.408,-12.922
-0.075,9.408,-12.996
-0.037,9.408,-13.005
0.012,9.408,-12.965
0.073,9.408,-12.890
0.143,9.554,-12.790
0.222,9.771,-12.469
0.307,10.026,-12.136
0.393,10.379,-9.452
0.476,10.723,-5.623
0.554,11.100,-3.878
0.621,11.439,-0.329
0.675,11.708,-0.746
0.711,11.902,-0.470
0.725,11.995,0.867
0.714,11.995,-0.812
0.675,11.995,-2.196
0.613,11.995,-0.812
0.534,11.995,-8.276
0.444,11.772,-3.083
0.348,11.509,-10.763
0.253,11.150,-11.438
0.164,10.788,-11.438
0.089,10.444,-11.446
0.032,10.159,-11.516
-0.000,9.998,-11.727
-0.003,9.981,-12.036
0.019,9.981,-12.320
0.060,9.981,-12.505
0.115,9.981,-12.587
0.179,9.981,-12.572
0.246,10.116,-12.252
0.310,10.291,-12.112
0.365,10.443,-10.900
0.407,10.571,-8.007
0.429,10.662,-9.349
0.428,10.662,-6.140
0.407,10.662,-10.508
0.371,10.662,-7.288
0.325,10.662,-10.845
0.276,10.662,-11.472
0.227,10.655,-11.370
0.184,10.538,-11.710
0.152,10.451,-11.946
0.137,10.409,-12.175
0.143,10.409,-12.348
0.174,10.409,-12.445
0.226,10.409,-12.252
0.294,10.409,-12.109
0.371,10.503,-10.600
0.452,10.756,-6.170
0.531,11.081,-5.089
0.602,11.379,-0.505
0.661,11.671,-1.983
0.700,11.867,-0.812
0.714,11.939,-0.528
0.700,11.939,-0.812
0.659,11.939,-2.877
0.599,11.939,-0.812
0.522,11.939,-8.802
0.434,11.720,-3.455
0.340,11.463,-10.794
0.245,11.107,-11.438
0.153,10.731,-11.438
0.070,10.349,-11.450
0.000,9.998,-11.539
-0.053,9.733,-11.789
-0.088,9.547,-12.150
-0.107,9.438,-12.500
-0.111,9.418,-12.761
-0.100,9.418,-12.922
-0.075,9.418,-12.997
-0.037,9.418,-13.005
0.012,9.418,-12.965
0.073,9.418,-12.890
0.143,9.565,-12.790
0.222,9.782,-12.469
0.307,10.037,-12.136
0.393,10.390,-9.450
0.476,10.734,-5.622
0.554,11.111,-3.877
0.621,11.450,-0.327
0.675,11.719,-0.746
0.711,11.913,-0.471
0.725,11.995,0.866
0.714,11.995,-0.812
0.675,11.995,-2.196
0.613,11.995,-0.812
0.534,11.995,-8.277
0.444,11.772,-3.084
0.348,11.509,-10.763
0.253,11.150,-11.438
0.164,10.787,-11.438
0.089,10.444,-11.446
0.032,10.159,-11.516
-0.000,9.998,-11.727
