0.000,3120.660
1.000,3091.281
2.000,3054.186
3.000,3013.309
4.000,2964.725
5.000,2914.388
6.000,2876.852
7.000,2843.936
8.000,2807.916
9.000,2779.693
10.000,2756.367
11.000,2728.833
12.000,2713.067
13.000,2676.668
14.000,2669.481
15.000,2664.283
16.000,2628.051
17.000,2616.738
18.000,2605.803
19.000,2566.300
20.000,2558.196
21.000,2545.046
22.000,2529.777
23.000,2520.224
24.000,2490.758
25.000,2476.897
26.000,2470.632
27.000,2449.561
28.000,2418.130
29.000,2407.035
30.000,2463.149
31.000,2415.204
32.000,2393.916
33.000,2391.914
34.000,2379.116
35.000,2390.932
36.000,2358.243
37.000,2343.356
38.000,2341.460
39.000,2341.269
40.000,2326.021
41.000,2283.825
42.000,2334.700
43.000,2249.744
44.000,2232.088
45.000,2317.949
46.000,2223.116
47.000,2286.707
48.000,2296.187
49.000,2285.531
50.000,2221.931
51.000,2267.546
52.000,2192.484
53.000,2256.213
54.000,2212.423
55.000,2160.321
56.000,2246.610
57.000,2205.140
58.000,2202.328
59.000,2109.895
60.000,2137.727
61.000,2182.742
62.000,2112.893
63.000,2182.141
64.000,2092.349
65.000,2075.862
66.000,2088.282
67.000,2073.489
68.000,2151.132
69.000,2025.777
70.000,2044.486
71.000,2067.544
72.000,2092.300
73.000,1983.407
74.000,2078.171
75.000,1996.122
76.000,2015.559
77.000,2029.631
78.000,1960.789
79.000,2011.673
80.000,1996.841
81.000,2004.892
82.000,1909.379
83.000,1944.238
84.000,1941.840
85.000,1939.108
86.000,1917.051
87.000,1950.930
88.000,1923.570
89.000,1998.414
90.000,1880.182
91.000,1945.264
92.000,1999.179
93.000,1927.869
94.000,1899.964
95.000,1972.430
96.000,1954.387
97.000,1927.523
98.000,1911.014
99.000,1917.250
100.000,1896.677
101.000,1858.118
102.000,1915.726
103.000,1910.181
104.000,1858.259
105.000,1837.885
106.000,1847.806
107.000,1842.244
108.000,1881.739
109.000,1838.575
110.000,1849.156
111.000,1835.122
112.000,1819.800
113.000,1847.843
114.000,1901.426
115.000,1876.979
116.000,1854.606
117.000,1864.405
118.000,1806.577
119.000,1828.344
120.000,1830.481
121.000,1814.308
122.000,1839.372
123.000,1836.055
124.000,1807.023
125.000,1803.208
126.000,1801.539
127.000,1807.958
128.000,1844.229
129.000,1809.225
130.000,1808.185
131.000,1817.812
132.000,1796.660
133.000,1798.409
134.000,1843.347
135.000,1807.977
136.000,1816.687
137.000,1780.281
138.000,1779.583
139.000,1809.038
140.000,1823.948
141.000,1824.995
142.000,1797.060
143.000,1763.089
144.000,1783.719
145.000,1809.755
146.000,1766.921
147.000,1753.365
148.000,1804.910
149.000,1785.555
150.000,1739.994
151.000,1767.238
152.000,1718.818
153.000,1761.370
154.000,1761.502
155.000,1771.593
156.000,1777.618
157.000,1761.651
158.000,1788.340
159.000,1773.806
160.000,1798.048
161.000,1758.186
162.000,1769.445
163.000,1722.023
164.000,1765.391
165.000,1730.207
166.000,1716.365
167.000,1707.833
168.000,1752.324
169.000,1735.346
170.000,1765.382
171.000,1783.817
172.000,1777.934
173.000,1753.220
174.000,1738.541
175.000,1766.264
176.000,1755.587
177.000,1754.450
178.000,1765.834
179.000,1742.158
180.000,1780.951
181.000,1754.841
182.000,1715.350
183.000,1747.205
184.000,1711.345
185.000,1743.997
186.000,1703.464
187.000,1690.942
188.000,1730.935
189.000,1748.891
190.000,1726.997
191.000,1728.494
192.000,1743.983
193.000,1727.832
194.000,1738.741
195.000,1715.757
196.000,1741.007
197.000,1710.274
198.000,1674.117
199.000,1718.227
200.000,1712.233
201.000,1689.550
202.000,1728.094
203.000,1693.864
204.000,1670.999
205.000,1706.400
206.000,1725.439
207.000,1718.378
208.000,1710.088
209.000,1692.073
210.000,1684.720
211.000,1705.775
212.000,1660.459
213.000,1691.983
214.000,1655.752
215.000,1659.453
216.000,1656.956
217.000,1670.110
218.000,1661.892
219.000,1628.635
220.000,1640.753
221.000,1664.568
222.000,1671.993
223.000,1653.057
224.000,1665.591
225.000,1630.386
226.000,1621.221
227.000,1662.830
228.000,1613.496
229.000,1656.192
230.000,1678.612
231.000,1594.074
232.000,1627.734
233.000,1594.138
234.000,1601.507
235.000,1619.726
236.000,1584.315
237.000,1600.832
238.000,1584.001
239.000,1591.957
240.000,1599.455
241.000,1621.829
242.000,1601.327
243.000,1569.544
244.000,1622.692
245.000,1585.679
246.000,1589.981
247.000,1592.945
248.000,1569.291
249.000,1610.949
250.000,1595.479
251.000,1585.209
252.000,1550.156
253.000,1568.894
254.000,1532.377
255.000,1566.058
256.000,1582.762
257.000,1542.371
258.000,1554.177
259.000,1549.021
260.000,1513.644
261.000,1538.362
262.000,1532.147
263.000,1550.554
264.000,1589.288
265.000,1546.209
266.000,1576.131
267.000,1545.597
268.000,1527.424
269.000,1514.154
270.000,1518.547
271.000,1526.058
272.000,1522.610
273.000,1539.246
274.000,1545.092
275.000,1540.787
276.000,1550.646
277.000,1526.637
278.000,1534.388
279.000,1536.630
280.000,1503.015
281.000,1515.126
282.000,1539.892
283.000,1524.469
284.000,1516.422
285.000,1533.774
286.000,1524.555
287.000,1508.436
288.000,1544.034
289.000,1551.057
290.000,1494.593
291.000,1527.323
292.000,1487.047
293.000,1514.731
294.000,1546.184
295.000,1490.740
296.000,1497.505
297.000,1521.303
298.000,1488.008
299.000,1495.509
300.000,1501.140
301.000,1471.164
302.000,1467.500
303.000,1477.209
304.000,1501.610
305.000,1475.287
306.000,1477.659
307.000,1470.725
308.000,1483.816
