5.000,1.080,1.080
5.085,1.080,1.080
5.887,1.080,1.080
6.277,1.080,1.080
9.788,1.080,1.080
1.505,1.054,1.054
10.645,1.080,1.080
4.923,1.080,1.080
4.090,1.080,1.080
5.930,1.080,1.080
5.478,1.080,1.080
16.145,1.080,1.080
6.276,1.080,1.080
7.238,1.080,1.080
4.693,1.080,1.080
3.156,1.080,1.080
6.167,1.080,1.080
-1.136,-0.868,-0.868
3.568,1.080,1.080
2.067,1.074,1.074
-3.478,-1.080,-1.080
4.318,1.080,1.080
5.398,1.080,1.080
4.159,1.080,1.080
-1.558,-1.002,-1.002
4.411,1.080,1.080
1.379,1.044,1.044
15.675,1.080,1.080
3.810,1.080,1.080
4.712,1.080,1.080
4.755,1.080,1.080
8.203,1.080,1.080
-3.740,-1.080,-1.080
13.132,1.080,1.080
2.427,1.078,1.078
3.184,1.079,1.079
1.852,1.069,1.069
6.813,1.080,1.080
4.512,1.080,1.080
5.542,1.080,1.080
-0.879,-0.710,-0.710
-4.299,-1.080,-1.080
2.459,1.072,1.072
2.537,1.073,1.073
2.255,1.073,1.073
6.375,1.080,1.080
-3.145,-1.079,-1.079
1.094,0.847,0.847
5.774,1.080,1.080
1.658,1.062,1.062
0.666,0.882,0.882
3.947,1.080,1.080
4.851,1.080,1.080
6.077,1.080,1.080
4.781,1.080,1.080
-14.069,-1.080,-1.080
0.806,0.650,0.650
1.932,1.049,1.049
-1.407,-0.967,-0.967
-2.477,-1.072,-1.072
0.597,0.441,0.441
6.777,1.080,1.080
-0.656,-0.506,-0.506
-0.071,-0.412,-0.412
-0.447,-0.412,-0.412
0.610,0.456,0.456
2.228,1.065,1.065
2.198,1.065,1.065
0.409,0.732,0.732
8.372,1.080,1.080
-0.946,-0.758,-0.758
-0.074,-0.416,-0.416
-1.476,-0.984,-0.984
-3.635,-1.080,-1.080
-1.680,-1.063,-1.063
4.501,1.080,1.080
-3.236,-1.079,-1.079
-1.791,-1.067,-1.067
-3.331,-1.080,-1.080
-1.729,-1.065,-1.065
0.709,0.560,0.560
-5.770,-1.080,-1.080
-9.990,-1.080,-1.080
-11.349,-1.080,-1.080
-2.581,-1.079,-1.079
-2.617,-1.079,-1.079
-2.520,-1.078,-1.078
-2.763,-1.078,-1.078
-1.780,-1.067,-1.067
-11.028,-1.080,-1.080
1.220,0.905,0.905
-3.292,-1.079,-1.079
-4.536,-1.080,-1.080
-6.330,-1.080,-1.080
-6.771,-1.080,-1.080
-6.993,-1.080,-1.080
-11.306,-1.080,-1.080
-11.572,-1.080,-1.080
-3.900,-1.080,-1.080
-3.628,-1.080,-1.080
-5.215,-1.080,-1.080
-3.774,-1.080,-1.080
1.611,1.011,1.011
-6.198,-1.080,-1.080
2.300,1.068,1.068
-4.388,-1.080,-1.080
-3.682,-1.080,-1.080
-5.555,-1.080,-1.080
-6.439,-1.080,-1.080
-5.524,-1.080,-1.080
-1.085,-1.007,-1.007
0.196,-0.073,-0.073
-4.740,-1.080,-1.080
-5.427,-1.080,-1.080
-3.084,-1.080,-1.080
-5.532,-1.080,-1.080
-7.234,-1.080,-1.080
-16.270,-1.080,-1.080
-14.179,-1.080,-1.080
-4.945,-1.080,-1.080
-3.930,-1.080,-1.080
-6.686,-1.080,-1.080
0.686,0.537,0.537
-3.744,-1.080,-1.080
-5.556,-1.080,-1.080
0.725,0.576,0.576
-4.998,-1.080,-1.080
-4.392,-1.080,-1.080
-3.891,-1.080,-1.080
-4.852,-1.080,-1.080
-7.672,-1.080,-1.080
-8.847,-1.080,-1.080
0.478,0.301,0.301
-4.896,-1.080,-1.080
-5.774,-1.080,-1.080
-5.943,-1.080,-1.080
-9.556,-1.080,-1.080
-4.252,-1.080,-1.080
-4.455,-1.080,-1.080
0.160,-0.121,-0.121
-4.642,-1.080,-1.080
-4.976,-1.080,-1.080
-6.287,-1.080,-1.080
-0.583,-0.841,-0.841
-5.443,-1.080,-1.080
5.816,1.080,1.080
2.427,1.078,1.078
-4.245,-1.080,-1.080
-2.948,-1.080,-1.080
-1.406,-1.047,-1.047
-2.854,-1.077,-1.077
-0.237,-0.587,-0.587
-1.769,-1.033,-1.033
-7.245,-1.080,-1.080
-3.717,-1.080,-1.080
-1.948,-1.072,-1.072
-4.480,-1.080,-1.080
-5.010,-1.080,-1.080
-5.678,-1.080,-1.080
-3.629,-1.080,-1.080
-8.348,-1.080,-1.080
-3.073,-1.080,-1.080
-2.720,-1.079,-1.079
-4.115,-1.080,-1.080
-7.612,-1.080,-1.080
1.595,1.008,1.008
0.263,0.612,0.612
-6.197,-1.080,-1.080
-2.335,-1.077,-1.077
-4.527,-1.080,-1.080
-3.006,-1.080,-1.080
-4.337,-1.080,-1.080
-1.502,-1.054,-1.054
-0.096,-0.441,-0.441
-5.863,-1.080,-1.080
-1.524,-1.055,-1.055
-1.709,-1.055,-1.055
-1.457,-1.051,-1.051
-1.408,-1.047,-1.047
3.792,1.080,1.080
0.468,0.773,0.773
0.044,0.381,0.381
-0.666,-0.517,-0.517
0.183,-0.091,-0.091
-1.399,-0.965,-0.965
-0.702,-0.898,-0.898
-5.754,-1.080,-1.080
7.132,1.080,1.080
-1.372,-0.958,-0.958
0.212,-0.051,-0.051
-0.307,-0.077,-0.077
0.377,0.170,0.170
-0.350,-0.135,-0.135
-2.104,-1.060,-1.060
1.774,1.034,1.034
4.635,1.080,1.080
1.084,1.006,1.006
1.122,1.006,1.006
2.807,1.077,1.077
2.424,1.077,1.077
2.972,1.078,1.078
5.434,1.080,1.080
1.641,1.062,1.062
1.922,1.062,1.062
1.398,1.046,1.046
5.028,1.080,1.080
4.411,1.080,1.080
-5.925,-1.080,-1.080
14.144,1.080,1.080
-1.833,-1.040,-1.040
2.701,1.076,1.076
3.665,1.080,1.080
4.493,1.080,1.080
-2.037,-1.056,-1.056
3.200,1.079,1.079
0.718,0.904,0.904
9.210,1.080,1.080
3.397,1.080,1.080
3.283,1.080,1.080
2.114,1.075,1.075
-0.632,-0.480,-0.480
-0.095,-0.440,-0.440
14.481,1.080,1.080
-1.609,-1.011,-1.011
3.987,1.080,1.080
3.885,1.080,1.080
4.448,1.080,1.080
3.500,1.080,1.080
0.427,0.745,0.745
3.298,1.079,1.079
3.619,1.080,1.080
4.454,1.080,1.080
4.850,1.080,1.080
7.012,1.080,1.080
2.584,1.079,1.079
10.283,1.080,1.080
-6.956,-1.080,-1.080
-3.911,-1.080,-1.080
4.783,1.080,1.080
4.677,1.080,1.080
4.561,1.080,1.080
7.587,1.080,1.080
6.083,1.080,1.080
1.000,0.990,0.990
13.527,1.080,1.080
4.964,1.080,1.080
4.715,1.080,1.080
2.897,1.080,1.080
4.830,1.080,1.080
3.633,1.080,1.080
5.740,1.080,1.080
17.651,1.080,1.080
4.992,1.080,1.080
2.155,1.075,1.075
2.054,1.074,1.074
4.490,1.080,1.080
-4.410,-1.080,-1.080
-0.801,-0.935,-0.935
9.625,1.080,1.080
4.865,1.080,1.080
4.187,1.080,1.080
6.875,1.080,1.080
6.211,1.080,1.080
3.565,1.080,1.080
-5.392,-1.080,-1.080
3.741,1.080,1.080
4.588,1.080,1.080
4.612,1.080,1.080
1.681,1.063,1.063
4.818,1.080,1.080
3.398,1.080,1.080
3.034,1.080,1.080
1.997,1.073,1.073
4.169,1.080,1.080
4.628,1.080,1.080
4.209,1.080,1.080
5.301,1.080,1.080
2.454,1.078,1.078
3.658,1.080,1.080
-1.576,-1.005,-1.005
3.621,1.080,1.080
4.090,1.080,1.080
2.434,1.078,1.078
4.676,1.080,1.080
9.182,1.080,1.080
6.404,1.080,1.080
-1.320,-0.942,-0.942
2.961,1.078,1.078
3.707,1.080,1.080
4.079,1.080,1.080
1.956,1.072,1.072
11.523,1.080,1.080
-0.206,0.059,0.059
4.148,1.080,1.080
2.209,1.076,1.076
0.592,0.846,0.846
3.676,1.080,1.080
3.416,1.080,1.080
4.524,1.080,1.080
-2.089,-1.059,-1.059
0.847,0.684,0.684
1.389,0.962,0.962
1.898,1.046,1.046
2.023,1.055,1.055
1.260,1.032,1.032
-0.420,-0.227,-0.227
-2.756,-1.076,-1.076
1.378,0.959,0.959
0.526,0.809,0.809
1.624,1.013,1.013
0.912,0.969,0.969
-1.328,-0.944,-0.944
-3.172,-1.079,-1.079
-0.490,-0.787,-0.787
4.315,1.080,1.080
-0.353,-0.139,-0.139
1.289,0.931,0.931
1.945,1.050,1.050
-4.057,-1.080,-1.080
-1.379,-1.044,-1.044
-5.058,-1.080,-1.080
-12.865,-1.080,-1.080
-1.222,-1.027,-1.027
-2.592,-1.074,-1.074
-2.319,-1.074,-1.074
-2.170,-1.074,-1.074
-6.545,-1.080,-1.080
2.511,1.073,1.073
-0.382,-0.177,-0.177
-2.052,-1.057,-1.057
-1.555,-1.057,-1.057
-1.171,-1.020,-1.020
-2.750,-1.076,-1.076
-1.444,-1.050,-1.050
-4.700,-1.080,-1.080
-1.552,-1.057,-1.057
-2.819,-1.077,-1.077
-4.975,-1.080,-1.080
-4.373,-1.080,-1.080
-6.006,-1.080,-1.080
-5.438,-1.080,-1.080
-2.870,-1.080,-1.080
-11.426,-1.080,-1.080
-3.499,-1.080,-1.080
-2.688,-1.079,-1.079
-3.260,-1.079,-1.079
-4.091,-1.080,-1.080
3.727,1.080,1.080
-6.581,-1.080,-1.080
-18.992,-1.080,-1.080
-4.071,-1.080,-1.080
-4.419,-1.080,-1.080
-1.303,-1.037,-1.037
-6.353,-1.080,-1.080
-7.150,-1.080,-1.080
-4.743,-1.080,-1.080
-3.571,-1.080,-1.080
-4.516,-1.080,-1.080
-5.854,-1.080,-1.080
-5.338,-1.080,-1.080
-5.777,-1.080,-1.080
-1.528,-1.056,-1.056
-11.704,-1.080,-1.080
-4.943,-1.080,-1.080
-4.822,-1.080,-1.080
-4.596,-1.080,-1.080
-6.850,-1.080,-1.080
-1.478,-1.052,-1.052
1.002,0.795,0.795
-4.104,-1.080,-1.080
0.024,-0.298,-0.298
-4.979,-1.080,-1.080
-4.273,-1.080,-1.080
-8.712,-1.080,-1.080
-1.163,-1.019,-1.019
-0.513,-0.802,-0.802
-1.049,-0.823,-0.823
-3.479,-1.080,-1.080
-4.982,-1.080,-1.080
-7.241,-1.080,-1.080
-4.151,-1.080,-1.080
